,Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Protocol,Timestamp,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Bwd_IAT_Mean,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean.1,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down/Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts/b_Avg,Fwd_Pkts/b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts/b_Avg,Bwd_Pkts/b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label,Cat,Sub_Cat,Device
278,192.168.0.13-192.168.0.16-9020-56242-6,192.168.0.16,56242,192.168.0.13,9020,6,10/09/2019 01:41:55 AM,125,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16000.0,125.0,0.0,125,125,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8000.0,8000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32679,0,0,0.0,0.0,0,0,125.0,0.0,125,125,Anomaly,Mirai,1,Apple_2c
279,192.168.0.13-192.168.0.16-9020-52947-6,192.168.0.16,52947,192.168.0.13,9020,6,04/09/2019 03:57:14 AM,152,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19736.84210526316,76.0,2.82842712474619,78,74,78,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0,0,0,64,32,13157.8947368421,6578.947368421053,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32507,0,0,0.0,0.0,0,0,76.0,2.82842712474619,78,74,Anomaly,Mirai,1,Apple_2c
280,192.168.0.13-192.168.0.16-9020-52739-6,192.168.0.16,52739,192.168.0.13,9020,6,11/07/2019 01:26:59 AM,150,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20000.0,75.0,1.414213562373095,76,74,74,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0,0,0,64,32,13333.33333333334,6666.666666666668,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32679,0,0,0.0,0.0,0,0,75.0,1.414213562373095,76,74,Anomaly,Scan,6,Apple_2c
281,192.168.0.13-192.168.0.16-9020-52704-6,192.168.0.16,52704,192.168.0.13,9020,6,11/07/2019 01:11:43 AM,117,0,2,0,1418,0,0,0.0,0.0,1388,30,709.0,960.2510088513316,12119658.11965812,17094.01709401709,117.0,0.0,117,117,0,0.0,0.0,0,0,117,117.0,0.0,117,117,0,0,0,0,0,64,0.0,17094.01709401709,30,1388,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0,0,117.0,0.0,117,117,Anomaly,Scan,6,Apple_2c
282,192.168.0.13-192.168.0.16-9020-49799-6,192.168.0.16,49799,192.168.0.13,9020,6,20/05/2019 05:01:12 AM,314,0,2,0,2776,0,0,0.0,0.0,1388,1388,1388.0,0.0,8840764.331210192,6369.426751592358,314.0,0.0,314,314,0,0.0,0.0,0,0,314,314.0,0.0,314,314,0,0,0,0,0,64,0.0,6369.426751592358,1388,1388,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,1869,0,0,0.0,0.0,0,0,314.0,0.0,314,314,Normal,Normal,0,Apple_2c
283,192.168.0.13-192.168.0.16-9020-52717-6,192.168.0.16,52717,192.168.0.13,9020,6,11/07/2019 01:16:23 AM,115,0,2,0,1418,0,0,0.0,0.0,1388,30,709.0,960.2510088513316,12330434.7826087,17391.30434782609,115.0,0.0,115,115,0,0.0,0.0,0,0,115,115.0,0.0,115,115,0,0,0,0,0,64,0.0,17391.30434782609,30,1388,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0,0,115.0,0.0,115,115,Anomaly,Scan,5,Apple_2c
284,192.168.0.13-192.168.0.16-9020-52717-6,192.168.0.16,52717,192.168.0.13,9020,6,11/07/2019 01:17:41 AM,83,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24096.38554216868,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12048.19277108434,12048.19277108434,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32422,0,0,0.0,0.0,0,0,83.0,0.0,83,83,Anomaly,Scan,5,Apple_2c
285,192.168.0.13-192.168.0.16-9020-56266-6,192.168.0.16,56266,192.168.0.13,9020,6,10/09/2019 01:47:04 AM,143,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20979.02097902098,71.5,0.7071067811865476,72,71,71,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0,0,0,64,32,13986.01398601399,6993.006993006993,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32679,0,0,0.0,0.0,0,0,71.5,0.7071067811865476,72,71,Anomaly,Mirai,1,Apple_2c
286,192.168.0.13-192.168.0.16-9020-53264-6,192.168.0.16,53264,192.168.0.13,9020,6,31/05/2019 04:04:25 AM,120,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16666.66666666667,120.0,0.0,120,120,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8333.333333333334,8333.333333333334,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32679,0,0,0.0,0.0,0,0,120.0,0.0,120,120,Anomaly,MITM ARP Spoofing,8,Apple_2c
287,192.168.0.16-124.156.245.147-56260-7100-6,192.168.0.16,56260,124.156.245.147,7100,6,10/09/2019 01:44:43 AM,148,0,3,0,4272,0,0,0.0,0.0,1424,1424,1424.0,0.0,28864864.86486487,20270.27027027027,74.0,1.414213562373095,75,73,0,0.0,0.0,0,0,148,74.0,1.414213562373095,75,73,0,0,0,0,0,60,0.0,20270.27027027027,1424,1424,1424.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1898.666666666667,0.0,1424.0,0,0,0,0,0,0,0,0,3,4272,-1,31,0,0,0.0,0.0,0,0,74.0,1.414213562373095,75,73,Anomaly,Mirai,1,Apple_2c
288,192.168.0.13-192.168.0.16-9020-56275-6,192.168.0.16,56275,192.168.0.13,9020,6,10/09/2019 01:50:58 AM,145,0,2,0,2776,0,0,0.0,0.0,1388,1388,1388.0,0.0,19144827.58620689,13793.10344827586,145.0,0.0,145,145,0,0.0,0.0,0,0,145,145.0,0.0,145,145,0,0,0,0,0,64,0.0,13793.10344827586,1388,1388,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,1869,0,0,0.0,0.0,0,0,145.0,0.0,145,145,Anomaly,Mirai,1,Apple_2c
289,192.168.0.13-192.168.0.16-9020-56275-6,192.168.0.16,56275,192.168.0.13,9020,6,10/09/2019 01:50:32 AM,140,0,2,0,1388,0,0,0.0,0.0,1388,0,694.0,981.464212286928,9914285.714285716,14285.71428571429,140.0,0.0,140,140,0,0.0,0.0,0,0,140,140.0,0.0,140,140,0,0,0,0,0,64,0.0,14285.71428571429,0,1388,462.6666666666667,801.3621736352006,642181.3333333335,0,0,0,0,1,0,0,0,0,694.0,0.0,694.0,0,0,0,0,0,0,0,0,2,1388,-1,1869,0,0,0.0,0.0,0,0,140.0,0.0,140,140,Anomaly,Mirai,1,Apple_2c
290,192.168.0.13-192.168.0.16-9020-56255-6,192.168.0.16,56255,192.168.0.13,9020,6,10/09/2019 01:44:19 AM,150,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20000.0,75.0,2.82842712474619,77,73,73,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0,0,0,64,32,13333.33333333334,6666.666666666668,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32679,0,0,0.0,0.0,0,0,75.0,2.82842712474619,77,73,Anomaly,Mirai,1,Apple_2c
291,192.168.0.13-192.168.0.16-9020-52738-6,192.168.0.16,52738,192.168.0.13,9020,6,20/08/2019 03:07:44 AM,148,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20270.27027027027,74.0,0.0,74,74,74,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0,0,0,64,32,13513.51351351351,6756.756756756757,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32768,0,0,0.0,0.0,0,0,74.0,0.0,74,74,Anomaly,Mirai,1,Apple_2c
292,192.168.0.13-192.168.0.16-9020-10121-6,192.168.0.16,10121,192.168.0.13,9020,6,10/09/2019 01:41:31 AM,107,0,2,0,2776,0,0,0.0,0.0,1388,1388,1388.0,0.0,25943925.23364486,18691.58878504673,107.0,0.0,107,107,0,0.0,0.0,0,0,107,107.0,0.0,107,107,0,0,0,0,0,64,0.0,18691.58878504673,1388,1388,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,1869,0,0,0.0,0.0,0,0,107.0,0.0,107,107,Anomaly,Mirai,1,Apple_2c
293,192.168.0.13-192.168.0.16-9020-52727-6,192.168.0.16,52727,192.168.0.13,9020,6,11/07/2019 01:24:13 AM,114,0,2,0,2776,0,0,0.0,0.0,1388,1388,1388.0,0.0,24350877.19298245,17543.85964912281,114.0,0.0,114,114,0,0.0,0.0,0,0,114,114.0,0.0,114,114,0,0,0,0,0,64,0.0,17543.85964912281,1388,1388,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,1869,0,0,0.0,0.0,0,0,114.0,0.0,114,114,Anomaly,Scan,5,Apple_2c
294,192.168.0.16-13.250.217.66-56394-443-6,192.168.0.16,56394,13.250.217.66,443,6,25/07/2019 03:24:51 AM,149,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20134.22818791946,74.5,3.535533905932738,77,72,72,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0,0,0,64,32,13422.81879194631,6711.409395973154,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,1006,0,0,0.0,0.0,0,0,74.5,3.535533905932738,77,72,Anomaly,Mirai,2,Apple_2c
295,192.168.0.13-192.168.0.16-9020-52739-6,192.168.0.16,52739,192.168.0.13,9020,6,11/07/2019 01:29:01 AM,78,0,2,0,1418,0,0,0.0,0.0,1388,30,709.0,960.2510088513316,18179487.17948718,25641.02564102564,78.0,0.0,78,78,0,0.0,0.0,0,0,78,78.0,0.0,78,78,0,0,0,0,0,64,0.0,25641.02564102564,30,1388,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0,0,78.0,0.0,78,78,Anomaly,Scan,5,Apple_2c
296,192.168.0.13-192.168.0.16-9020-52727-6,192.168.0.16,52727,192.168.0.13,9020,6,11/07/2019 01:25:14 AM,144,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20833.33333333333,72.0,2.82842712474619,74,70,70,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0,0,0,64,32,13888.88888888889,6944.444444444444,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32679,0,0,0.0,0.0,0,0,72.0,2.82842712474619,74,70,Anomaly,Scan,5,Apple_2c
297,192.168.0.13-192.168.0.16-9020-56266-6,192.168.0.16,56266,192.168.0.13,9020,6,10/09/2019 01:47:30 AM,146,0,3,0,4164,0,0,0.0,0.0,1388,1388,1388.0,0.0,28520547.94520548,20547.94520547945,73.0,0.0,73,73,0,0.0,0.0,0,0,146,73.0,0.0,73,73,0,0,0,0,0,96,0.0,20547.94520547945,1388,1388,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1850.666666666667,0.0,1388.0,0,0,0,0,0,0,0,0,3,4164,-1,1869,0,0,0.0,0.0,0,0,73.0,0.0,73,73,Anomaly,Mirai,1,Apple_2c
298,192.168.0.13-192.168.0.16-9020-56275-6,192.168.0.16,56275,192.168.0.13,9020,6,10/09/2019 01:50:46 AM,117,0,2,0,1418,0,0,0.0,0.0,1388,30,709.0,960.2510088513316,12119658.11965812,17094.01709401709,117.0,0.0,117,117,0,0.0,0.0,0,0,117,117.0,0.0,117,117,0,0,0,0,0,64,0.0,17094.01709401709,30,1388,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0,0,117.0,0.0,117,117,Anomaly,Mirai,1,Apple_2c
299,192.168.0.13-192.168.0.16-9020-53190-6,192.168.0.16,53190,192.168.0.13,9020,6,31/05/2019 03:16:36 AM,149,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13422.81879194631,149.0,0.0,149,149,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6711.409395973154,6711.409395973154,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32681,0,0,0.0,0.0,0,0,149.0,0.0,149,149,Anomaly,MITM ARP Spoofing,8,Apple_2c
300,192.168.0.16-124.156.245.147-56260-7100-6,192.168.0.16,56260,124.156.245.147,7100,6,10/09/2019 01:45:37 AM,146,0,2,0,2848,0,0,0.0,0.0,1424,1424,1424.0,0.0,19506849.31506849,13698.6301369863,146.0,0.0,146,146,0,0.0,0.0,0,0,146,146.0,0.0,146,146,0,0,0,0,0,40,0.0,13698.6301369863,1424,1424,1424.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2136.0,0.0,1424.0,0,0,0,0,0,0,0,0,2,2848,-1,31,0,0,0.0,0.0,0,0,146.0,0.0,146,146,Anomaly,Mirai,1,Apple_2c
301,192.168.0.13-192.168.0.16-9020-52739-6,192.168.0.16,52739,192.168.0.13,9020,6,11/07/2019 01:29:32 AM,119,0,2,0,1418,0,0,0.0,0.0,1388,30,709.0,960.2510088513316,11915966.38655462,16806.72268907563,119.0,0.0,119,119,0,0.0,0.0,0,0,119,119.0,0.0,119,119,0,0,0,0,0,64,0.0,16806.72268907563,30,1388,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0,0,119.0,0.0,119,119,Anomaly,Scan,5,Apple_2c
302,192.168.0.13-192.168.0.16-9020-56255-6,192.168.0.16,56255,192.168.0.13,9020,6,10/09/2019 01:44:10 AM,71,0,2,0,2776,0,0,0.0,0.0,1388,1388,1388.0,0.0,39098591.54929578,28169.01408450704,71.0,0.0,71,71,0,0.0,0.0,0,0,71,71.0,0.0,71,71,0,0,0,0,0,64,0.0,28169.01408450704,1388,1388,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,1869,0,0,0.0,0.0,0,0,71.0,0.0,71,71,Anomaly,Mirai,1,Apple_2c
303,192.168.0.16-124.156.245.147-56260-7100-6,192.168.0.16,56260,124.156.245.147,7100,6,10/09/2019 01:45:25 AM,177,0,2,0,2848,0,0,0.0,0.0,1424,1424,1424.0,0.0,16090395.48022599,11299.43502824859,177.0,0.0,177,177,0,0.0,0.0,0,0,177,177.0,0.0,177,177,0,0,0,0,0,40,0.0,11299.43502824859,1424,1424,1424.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2136.0,0.0,1424.0,0,0,0,0,0,0,0,0,2,2848,-1,31,0,0,0.0,0.0,0,0,177.0,0.0,177,177,Anomaly,Mirai,1,Apple_2c
304,192.168.0.13-192.168.0.16-9020-52947-6,192.168.0.16,52947,192.168.0.13,9020,6,04/09/2019 03:57:16 AM,152,0,2,0,1418,0,0,0.0,0.0,1388,30,709.0,960.2510088513316,9328947.368421052,13157.8947368421,152.0,0.0,152,152,0,0.0,0.0,0,0,152,152.0,0.0,152,152,0,0,0,0,0,64,0.0,13157.8947368421,30,1388,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0,0,152.0,0.0,152,152,Anomaly,Mirai,1,Apple_2c
305,192.168.0.13-192.168.0.16-9020-53242-6,192.168.0.16,53242,192.168.0.13,9020,6,31/05/2019 03:55:19 AM,149,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20134.22818791946,74.5,3.535533905932738,77,72,72,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0,0,0,64,32,13422.81879194631,6711.409395973154,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32679,0,0,0.0,0.0,0,0,74.5,3.535533905932738,77,72,Anomaly,MITM ARP Spoofing,8,Apple_2c
306,192.168.0.13-192.168.0.16-9020-52734-6,192.168.0.16,52734,192.168.0.13,9020,6,11/07/2019 01:26:06 AM,145,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20689.6551724138,72.5,0.7071067811865476,73,72,73,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0,0,0,64,32,13793.10344827586,6896.551724137931,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32247,0,0,0.0,0.0,0,0,72.5,0.7071067811865476,73,72,Anomaly,Scan,5,Apple_2c
307,192.168.0.13-192.168.0.16-9020-52704-6,192.168.0.16,52704,192.168.0.13,9020,6,11/07/2019 01:11:44 AM,135,0,2,0,1418,0,0,0.0,0.0,1388,30,709.0,960.2510088513316,10503703.7037037,14814.81481481481,135.0,0.0,135,135,0,0.0,0.0,0,0,135,135.0,0.0,135,135,0,0,0,0,0,64,0.0,14814.81481481481,30,1388,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0,0,135.0,0.0,135,135,Anomaly,Scan,6,Apple_2c
308,192.168.0.13-192.168.0.16-9020-52739-6,192.168.0.16,52739,192.168.0.13,9020,6,11/07/2019 01:29:52 AM,119,0,2,0,2776,0,0,0.0,0.0,1388,1388,1388.0,0.0,23327731.09243697,16806.72268907563,119.0,0.0,119,119,0,0.0,0.0,0,0,119,119.0,0.0,119,119,0,0,0,0,0,64,0.0,16806.72268907563,1388,1388,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,1869,0,0,0.0,0.0,0,0,119.0,0.0,119,119,Anomaly,Scan,5,Apple_2c
309,192.168.0.13-192.168.0.16-9020-49789-6,192.168.0.16,49789,192.168.0.13,9020,6,20/05/2019 04:57:32 AM,407,0,2,0,514,0,0,0.0,0.0,257,257,257.0,0.0,1262899.262899263,4914.004914004914,407.0,0.0,407,407,0,0.0,0.0,0,0,407,407.0,0.0,407,407,0,1,0,0,0,64,0.0,4914.004914004914,257,257,257.0,0.0,0.0,0,0,0,1,1,0,0,0,0,385.5,0.0,257.0,0,0,0,0,0,0,0,0,2,514,-1,5288,0,0,0.0,0.0,0,0,407.0,0.0,407,407,Normal,Normal,0,Apple_2c
310,192.168.0.13-192.168.0.16-9020-52942-6,192.168.0.16,52942,192.168.0.13,9020,6,04/09/2019 03:56:10 AM,123,0,2,0,1418,0,0,0.0,0.0,1388,30,709.0,960.2510088513316,11528455.28455284,16260.16260162601,123.0,0.0,123,123,0,0.0,0.0,0,0,123,123.0,0.0,123,123,0,0,0,0,0,64,0.0,16260.16260162601,30,1388,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0,0,123.0,0.0,123,123,Anomaly,Mirai,1,Apple_2c
311,192.168.0.13-192.168.0.16-9020-49799-6,192.168.0.16,49799,192.168.0.13,9020,6,20/05/2019 05:01:10 AM,361,5,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16620.49861495845,72.2,0.8366600265340742,73,71,289,72.25,0.957427107756338,73,71,0,0.0,0.0,0,0,0,0,0,0,160,32,13850.41551246537,2770.083102493075,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,32768,0,0,0.0,0.0,0,0,72.2,0.8366600265340742,73,71,Normal,Normal,0,Apple_2c
312,192.168.0.13-192.168.0.16-9020-52727-6,192.168.0.16,52727,192.168.0.13,9020,6,11/07/2019 01:25:43 AM,74,0,2,0,2776,0,0,0.0,0.0,1388,1388,1388.0,0.0,37513513.51351351,27027.02702702703,74.0,0.0,74,74,0,0.0,0.0,0,0,74,74.0,0.0,74,74,0,0,0,0,0,64,0.0,27027.02702702703,1388,1388,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,1869,0,0,0.0,0.0,0,0,74.0,0.0,74,74,Anomaly,Scan,5,Apple_2c
313,192.168.0.13-192.168.0.16-9020-56266-6,192.168.0.16,56266,192.168.0.13,9020,6,10/09/2019 01:46:46 AM,145,0,2,0,2776,0,0,0.0,0.0,1388,1388,1388.0,0.0,19144827.58620689,13793.10344827586,145.0,0.0,145,145,0,0.0,0.0,0,0,145,145.0,0.0,145,145,0,0,0,0,0,64,0.0,13793.10344827586,1388,1388,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,1869,0,0,0.0,0.0,0,0,145.0,0.0,145,145,Anomaly,Mirai,1,Apple_2c
314,192.168.0.13-192.168.0.16-9020-56266-6,192.168.0.16,56266,192.168.0.13,9020,6,10/09/2019 01:47:49 AM,148,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20270.27027027027,74.0,1.414213562373095,75,73,73,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0,0,0,64,32,13513.51351351351,6756.756756756757,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32679,0,0,0.0,0.0,0,0,74.0,1.414213562373095,75,73,Anomaly,Mirai,1,Apple_2c
315,192.168.0.13-192.168.0.16-9020-52739-6,192.168.0.16,52739,192.168.0.13,9020,6,11/07/2019 01:30:50 AM,163,0,3,0,2978,0,0,0.0,0.0,1388,202,992.6666666666669,684.7374192588961,18269938.65030674,18404.90797546013,81.5,7.778174593052023,87,76,0,0.0,0.0,0,0,163,81.5,7.778174593052023,87,76,0,0,0,0,0,96,0.0,18404.90797546013,202,1388,1091.5,593.0,351649.0,0,0,0,0,1,0,0,0,0,1455.333333333333,0.0,992.6666666666664,0,0,0,0,0,0,0,0,3,2978,-1,1869,0,0,0.0,0.0,0,0,81.5,7.778174593052023,87,76,Anomaly,Scan,5,Apple_2c
316,192.168.0.13-192.168.0.16-9020-10111-6,192.168.0.16,10111,192.168.0.13,9020,6,10/09/2019 01:41:16 AM,118,0,2,0,2776,0,0,0.0,0.0,1388,1388,1388.0,0.0,23525423.72881356,16949.15254237288,118.0,0.0,118,118,0,0.0,0.0,0,0,118,118.0,0.0,118,118,0,0,0,0,0,64,0.0,16949.15254237288,1388,1388,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,2003,0,0,0.0,0.0,0,0,118.0,0.0,118,118,Anomaly,Mirai,1,Apple_2c
317,192.168.0.13-192.168.0.16-9020-52704-6,192.168.0.16,52704,192.168.0.13,9020,6,11/07/2019 01:12:39 AM,134,0,2,0,2776,0,0,0.0,0.0,1388,1388,1388.0,0.0,20716417.91044776,14925.37313432836,134.0,0.0,134,134,0,0.0,0.0,0,0,134,134.0,0.0,134,134,0,0,0,0,0,64,0.0,14925.37313432836,1388,1388,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,1869,0,0,0.0,0.0,0,0,134.0,0.0,134,134,Anomaly,Scan,6,Apple_2c
318,192.168.0.13-192.168.0.16-9020-53190-6,192.168.0.16,53190,192.168.0.13,9020,6,31/05/2019 03:16:29 AM,71,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.01408450704,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14084.50704225352,14084.50704225352,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32513,0,0,0.0,0.0,0,0,71.0,0.0,71,71,Anomaly,MITM ARP Spoofing,8,Apple_2c
